review_idx,user_idx,product_idx,review_rating
21015,3030,2374,3
21016,2090,1786,4
21017,202,1433,3
21018,3018,1595,2
21019,3316,3584,3
21020,1693,338,1
21021,464,558,4
21022,449,1217,1
21023,913,3911,1
21024,798,3431,1
21025,794,736,1
21026,437,3326,3
21027,1917,2332,3
21028,1774,2266,4
21029,531,3624,5
21030,565,182,5
21031,1621,208,1
21032,1297,2471,2
21033,3502,1194,1
21034,2920,1190,2
21035,213,1659,2
21036,949,426,1
21037,3945,3578,4
21038,1128,1430,2
21039,192,569,1
21040,3761,2627,1
21041,3731,231,1
21042,1404,995,2
21043,1991,1657,3
21044,1105,4040,2
21045,705,790,3
21046,549,2626,3
21047,3449,1037,4
21048,1862,1613,5
21049,154,339,1
21050,1666,586,1
21051,571,422,2
21052,3808,1314,5
21053,1785,1314,4
21054,2288,3843,1
21055,2422,1178,2
21056,3973,1739,4
21057,805,1667,5
21058,799,515,2
21059,3276,3330,4
21060,611,989,5
21061,3422,1418,1
21062,2736,2726,5
21063,2822,2197,2
21064,1807,2015,1
21065,143,451,3
21066,3261,534,2
21067,272,2916,3
21068,1556,1544,5
21069,3917,819,4
21070,3372,1690,1
21071,2474,2294,2
21072,2094,1473,1
21073,2143,2202,5
21074,2112,246,5
21075,2461,815,4
21076,3715,3115,4
21077,3081,393,2
21078,459,1171,1
21079,1739,3228,2
21080,1433,2563,3
21081,2518,2194,5
21082,2858,3584,3
21083,506,3341,3
21084,1710,2344,1
21085,1097,2362,3
21086,84,2617,3
21087,59,2525,4
21088,1045,1143,2
21089,1482,2582,4
21090,2966,3635,1
21091,2205,588,2
21092,3903,1190,2
21093,1353,61,5
21094,1597,1841,5
21095,576,1303,3
21096,2885,37,2
21097,680,1158,2
21098,203,2960,5
21099,3713,1421,3
21100,3829,3324,5
21101,1130,507,2
21102,3905,1615,1
21103,3194,1268,5
21104,318,973,4
21105,1206,450,5
21106,1639,3381,2
21107,3388,212,3
21108,3886,2332,2
21109,1797,3602,3
21110,3697,1065,2
21111,406,1447,4
21112,3034,3017,4
21113,2997,1533,3
21114,3142,2954,4
21115,3232,1834,1
21116,3312,2408,1
21117,3595,3306,4
21118,3210,1357,5
21119,2543,2254,4
21120,679,3998,3
21121,1271,2137,4
21122,1890,936,4
21123,3615,1123,3
21124,1548,1510,1
21125,3315,711,5
21126,1644,994,2
21127,1360,55,5
21128,1446,1641,2
21129,835,2362,4
21130,2242,3176,1
21131,2356,1757,4
21132,1669,776,2
21133,1931,356,1
21134,2554,3451,2
21135,281,2743,4
21136,3875,564,2
21137,2723,2395,1
21138,1814,2893,5
21139,933,1527,4
21140,3511,4121,2
21141,2763,2377,2
21142,608,1562,5
21143,483,3020,1
21144,1247,2945,3
21145,1773,3992,3
21146,2165,542,3
21147,3016,2574,4
21148,192,1154,3
21149,2836,3590,3
21150,2666,1747,5
21151,2018,1173,3
21152,2564,1300,2
21153,3602,3733,5
21154,307,3268,2
21155,532,71,4
21156,122,1223,5
21157,2697,602,2
21158,592,1489,2
21159,3226,3162,1
21160,2918,2895,1
21161,3609,1812,1
21162,1476,1773,1
21163,3241,1,3
21164,59,2182,4
21165,2349,3324,3
21166,2601,2778,4
21167,1574,909,5
21168,1141,1923,4
21169,1811,1987,3
21170,1806,4043,5
21171,3199,1838,5
21172,3477,3642,5
21173,399,501,1
21174,2563,1823,3
21175,2853,1332,1
21176,3957,2953,2
21177,2546,1627,5
21178,942,1228,5
21179,528,2056,5
21180,2446,2156,3
21181,3337,1878,5
21182,1775,4062,3
21183,3335,2865,2
21184,1422,2571,2
21185,1670,1397,2
21186,3797,2970,1
21187,1551,3590,5
21188,436,1892,2
21189,840,1274,4
21190,360,2246,3
21191,1153,3711,4
21192,864,37,2
21193,2682,2941,1
21194,3313,421,1
21195,1651,3080,4
21196,1733,3809,2
21197,1246,2420,5
21198,2262,2281,3
21199,916,2335,3
21200,2640,738,1
21201,1799,1419,4
21202,2183,2042,2
21203,3890,1786,2
21204,2802,1063,5
21205,386,3569,5
21206,1327,372,2
21207,1806,2597,2
21208,3359,1003,3
21209,1586,2524,4
21210,1213,1419,3
21211,3369,3202,5
21212,1550,627,1
21213,389,1822,2
21214,3531,2962,2
21215,2792,1647,4
21216,3333,2000,5
21217,704,2636,2
21218,2973,2344,3
21219,1739,3160,4
21220,2821,1010,2
21221,3185,3219,1
21222,3958,4151,5
21223,864,2813,4
21224,1060,3741,3
21225,79,4039,5
21226,1299,3835,2
21227,1302,1800,1
21228,674,2885,3
21229,2360,1323,5
21230,3601,2610,2
21231,204,725,4
21232,985,2412,2
21233,1976,1316,4
21234,17,1413,4
21235,3786,3543,2
21236,476,1555,1
21237,3583,426,4
21238,1017,3950,4
21239,210,304,2
21240,499,104,4
21241,3474,364,3
21242,429,2848,5
21243,3150,2724,2
21244,3640,3949,3
21245,3152,1109,4
21246,1330,2416,4
21247,2106,1898,4
21248,1554,715,5
21249,1232,2873,1
21250,1535,1203,2
21251,3207,92,3
21252,1868,1524,1
21253,3042,3980,2
21254,2570,169,4
21255,2629,1320,4
21256,1877,2241,3
21257,899,870,1
21258,1107,2767,4
21259,2669,3358,5
21260,1068,3288,2
21261,1507,975,3
21262,3014,4139,5
21263,2958,2229,3
21264,1668,2559,2
21265,493,2510,1
21266,2547,2334,5
21267,3090,1321,4
21268,605,1580,3
21269,948,1909,1
21270,294,1785,2
21271,1172,1916,4
21272,3544,2981,3
21273,2019,257,1
21274,172,1241,2
21275,1587,2570,1
21276,531,750,2
21277,1144,3323,4
21278,1860,3287,5
21279,1761,734,3
21280,2114,2387,5
21281,2189,1260,4
21282,2494,2414,5
21283,3578,2906,3
21284,189,2497,4
21285,158,2555,3
21286,3682,3705,5
21287,2718,2110,1
21288,1971,3403,1
21289,246,1529,3
21290,2904,851,1
21291,2992,2302,3
21292,2796,3624,5
21293,3105,3296,2
21294,3433,1380,4
21295,3825,3499,5
21296,2378,1416,2
21297,2560,2270,5
21298,850,2808,2
21299,1811,1800,3
21300,1095,3609,4
21301,1337,2814,3
21302,3987,2003,4
21303,3800,2120,2
21304,2127,456,1
21305,169,3147,1
21306,2858,2885,1
21307,3031,939,1
21308,2228,1685,5
21309,1652,2566,5
21310,2308,3410,1
21311,1510,2086,3
21312,1796,2367,2
21313,3077,140,1
21314,2345,427,3
21315,620,2903,3
21316,2903,2018,3
21317,2408,1219,5
21318,2165,1913,4
21319,357,3682,5
21320,3005,2437,1
21321,3915,1453,1
21322,2487,1718,1
21323,3403,2200,2
21324,3597,3175,2
21325,1678,1429,4
21326,1212,1312,5
21327,1305,747,3
21328,1535,2790,5
21329,1490,3107,1
21330,3187,2915,4
21331,1964,754,2
21332,3308,484,4
21333,1362,3593,3
21334,2570,388,4
21335,199,1789,4
21336,1788,545,4
21337,1074,2907,1
21338,1166,2966,3
21339,1807,2747,2
21340,3600,1162,5
21341,1538,3323,2
21342,2718,1659,4
21343,3102,421,4
21344,3154,1809,5
21345,31,3988,3
21346,3820,4066,4
21347,3056,2210,1
21348,2381,1186,1
21349,660,1820,2
21350,2225,931,1
21351,2418,3387,2
21352,547,1354,4
21353,2583,657,1
21354,1130,1206,1
21355,2145,2868,5
21356,2278,456,2
21357,2275,2085,5
21358,371,2491,3
21359,1124,875,5
21360,1469,3108,1
21361,1492,4164,1
21362,2103,1434,3
21363,3267,3193,2
21364,3592,3739,2
21365,2472,4030,2
21366,2363,575,3
21367,1152,1096,4
21368,2080,2896,4
21369,93,1989,3
21370,2567,290,5
21371,1282,2468,3
21372,2901,1589,4
21373,1926,1479,4
21374,1244,805,5
21375,2800,612,1
21376,3178,472,1
21377,1572,1970,1
21378,416,410,2
21379,2605,1626,4
21380,3882,3960,3
21381,3381,3575,5
21382,2414,161,4
21383,1545,2726,1
21384,3531,3867,5
21385,2647,4109,3
21386,3442,3479,4
21387,2379,1987,3
21388,689,1879,4
21389,1666,3427,4
21390,3779,3318,1
21391,2059,421,5
21392,2866,3894,1
21393,1531,500,4
21394,419,246,1
21395,1146,480,4
21396,911,1334,1
21397,3307,2568,4
21398,1355,758,2
21399,1567,2111,2
21400,2396,109,3
21401,3006,746,4
21402,412,1517,1
21403,1248,1624,4
21404,153,1349,1
21405,1236,3312,3
21406,92,710,4
21407,3993,3588,3
21408,331,738,1
21409,3539,2552,5
21410,3932,2202,1
21411,1665,1442,3
21412,955,684,4
21413,3781,1921,4
21414,3018,2208,3
21415,2602,3352,4
21416,3950,2220,2
21417,2978,3985,5
21418,1252,3416,3
21419,194,271,5
21420,530,1890,3
21421,2893,1280,5
21422,1267,3995,1
21423,3461,3465,3
21424,3348,2831,4
21425,1474,1568,5
21426,639,2038,1
21427,1611,794,1
21428,1598,1031,1
21429,2526,860,4
21430,2528,551,1
21431,2336,1566,5
21432,698,678,4
21433,3762,462,3
21434,2046,1523,4
21435,1702,1235,3
21436,2743,1137,3
21437,540,2249,3
21438,330,124,3
21439,470,3931,4
21440,3831,3777,2
21441,2897,2885,2
21442,534,2098,1
21443,1963,2773,5
21444,467,1802,5
21445,3025,3674,5
21446,2468,144,1
21447,3680,166,5
21448,3194,3139,4
21449,762,69,2
21450,1006,2502,3
21451,891,25,5
21452,2356,3929,1
21453,1956,2358,1
21454,2972,4108,4
21455,2382,577,3
21456,954,2883,3
21457,1444,591,1
21458,3398,1668,5
21459,3070,1299,4
21460,1673,3524,4
21461,2837,2264,3
21462,832,3864,4
21463,844,3528,2
21464,3645,3347,3
21465,2298,3019,1
21466,3167,1205,4
21467,1320,3877,3
21468,184,2252,5
21469,1284,974,5
21470,2847,1301,2
21471,1691,4009,1
21472,2234,35,5
21473,1433,1,3
21474,3141,2516,4
21475,2886,2651,5
21476,1797,1941,5
21477,627,1021,2
21478,2907,92,4
21479,2056,3892,4
21480,3337,2147,5
21481,783,4094,4
21482,1508,2558,1
21483,1785,1589,1
21484,3689,1877,5
21485,775,3664,5
21486,1760,3896,1
21487,1864,3415,4
21488,1007,962,2
21489,3443,2849,2
21490,3855,3544,2
21491,677,2822,4
21492,3155,853,2
21493,1831,3582,1
21494,3718,2490,4
21495,211,3832,1
21496,1337,3533,4
21497,1628,2313,2
21498,1361,2493,2
21499,490,2271,5
21500,1427,269,3
21501,2687,2699,1
21502,191,3403,2
21503,2719,4078,4
21504,843,433,5
21505,335,803,1
21506,3594,1304,2
21507,1643,2929,5
21508,1111,743,2
21509,579,683,2
21510,62,3059,2
21511,387,1850,5
21512,1170,1302,3
21513,2201,1796,2
21514,619,896,1
21515,1684,481,5
21516,2746,4038,2
21517,3421,291,5
21518,1878,2695,1
21519,2226,3811,1
21520,3961,1975,4
21521,2895,4015,4
21522,487,190,3
21523,3850,377,4
21524,3733,259,5
21525,3319,827,4
21526,1278,2420,5
21527,2548,1831,5
21528,541,3017,3
21529,3424,2153,5
21530,1536,1450,4
21531,3850,2925,4
21532,2061,3333,2
21533,3631,3118,3
21534,151,3598,1
21535,1074,2315,1
21536,1239,1558,2
21537,991,1717,4
21538,2692,3468,3
21539,372,1173,4
21540,1137,2328,2
21541,2300,2912,1
21542,3413,1508,3
21543,2101,1965,4
21544,1154,3136,5
21545,3908,3730,5
21546,193,905,5
21547,2639,3200,1
21548,1081,2342,5
21549,2145,3399,5
21550,198,2852,2
21551,3719,1146,2
21552,2195,3595,2
21553,3756,384,4
21554,1599,1987,5
21555,1601,2331,1
21556,3367,2812,5
21557,2771,967,5
21558,3693,619,4
21559,3866,1020,2
21560,684,1954,5
21561,3084,4045,3
21562,3990,206,3
21563,333,3793,2
21564,1244,639,2
21565,1422,3618,5
21566,1366,64,3
21567,1822,3089,1
21568,2560,3833,1
21569,2220,3177,3
21570,1492,3929,2
21571,1772,3692,4
21572,2011,3806,4
21573,3238,4024,1
21574,3771,395,2
21575,3242,1237,5
21576,2612,2781,3
21577,2560,1860,1
21578,3903,1021,4
21579,1213,3473,4
21580,1144,2770,5
21581,105,333,5
21582,2722,2958,4
21583,807,1289,2
21584,1065,2219,4
21585,889,2049,3
21586,2924,876,2
21587,2725,2909,5
21588,321,2289,5
21589,3958,3857,5
21590,2383,4053,3
21591,3232,2189,5
21592,2312,3405,2
21593,2913,1079,5
21594,3602,1356,5
21595,3757,270,4
21596,1501,589,4
21597,2400,1153,3
21598,1569,375,2
21599,1797,1647,2
21600,3282,3073,4
21601,1520,3439,2
21602,1919,2586,5
21603,1866,1652,3
21604,1406,3106,4
21605,2724,3816,5
21606,1505,2611,4
21607,2967,3283,4
21608,1960,1751,3
21609,5,2601,3
21610,2082,2972,4
21611,3864,1742,5
21612,1169,3586,1
21613,2399,1515,5
21614,2631,3825,2
21615,2513,3842,4
21616,348,2362,4
21617,1766,1967,3
21618,125,3645,2
21619,1814,360,1
21620,3343,982,1
21621,2405,1810,3
21622,2575,394,1
21623,3826,1380,4
21624,498,48,1
21625,1177,1456,1
21626,53,2749,5
21627,149,2101,1
21628,503,2289,5
21629,870,3131,2
21630,3522,1210,5
21631,219,1165,2
21632,3697,2023,3
21633,3872,1081,4
21634,1301,3540,3
21635,2500,1704,3
21636,3500,3412,3
21637,2131,1538,2
21638,3290,2230,1
21639,738,1326,5
21640,3854,183,3
21641,2575,4028,3
21642,2452,1534,1
21643,290,3486,3
21644,2468,156,2
21645,339,2145,2
21646,2825,1393,1
21647,2759,858,2
21648,1694,4008,3
21649,1869,2980,3
21650,987,3668,4
21651,959,1700,4
21652,3491,3617,1
21653,3981,2101,3
21654,1231,2264,3
21655,2734,714,5
21656,3768,2086,2
21657,1289,1452,1
21658,2007,1398,1
21659,3830,425,2
21660,3108,1029,5
21661,373,691,4
21662,1512,4011,5
21663,3331,3580,4
21664,3042,2828,4
21665,531,3525,5
21666,924,200,1
21667,23,776,3
21668,2152,226,1
21669,241,2066,3
21670,1005,1779,1
21671,2951,629,5
21672,1897,2058,5
21673,3788,41,5
21674,3325,2092,3
21675,1166,2245,1
21676,814,299,4
21677,655,459,1
21678,3523,879,1
21679,783,1811,2
21680,2355,789,1
21681,3572,3896,4
21682,3694,383,1
21683,8,1451,2
21684,3141,3416,2
21685,3774,2596,4
21686,1715,3590,1
21687,575,330,5
21688,3140,3055,5
21689,3790,2536,2
21690,912,1020,4
21691,3480,3509,5
21692,518,3822,2
21693,3191,1828,2
21694,3897,4112,1
21695,3103,620,4
21696,1542,689,5
21697,483,2113,1
21698,2255,820,3
21699,2717,2252,4
21700,579,2302,2
21701,387,3644,1
21702,412,2661,5
21703,1866,2243,2
21704,1394,2299,2
21705,1377,3555,5
21706,1968,955,3
21707,1360,3942,4
21708,2939,1248,4
21709,906,1274,2
21710,1313,13,1
21711,963,2240,3
21712,965,698,3
21713,2188,2067,2
21714,1977,2387,1
21715,2348,2074,5
21716,1037,3078,5
21717,664,3213,2
21718,3500,3814,1
21719,825,1051,3
21720,1888,2153,3
21721,2448,3928,3
21722,992,2832,4
21723,1133,2351,3
21724,3557,3149,5
21725,3960,3090,1
21726,3428,3642,3
21727,2197,2690,2
21728,3951,174,2
21729,1740,1425,5
21730,2355,3904,3
21731,3605,449,5
21732,1084,1451,5
21733,435,4174,5
21734,21,2487,4
21735,2923,782,3
21736,2430,3569,2
21737,2293,172,4
21738,1926,3770,5
21739,3145,2409,2
21740,1473,2284,5
21741,1100,433,4
21742,2746,2786,1
21743,2638,1860,5
21744,390,1351,5
21745,3649,3920,2
21746,3414,2675,2
21747,3362,549,5
21748,2616,3575,3
21749,1355,3639,2
21750,2307,167,1
21751,426,3513,1
21752,1726,3761,5
21753,1030,2401,2
21754,6,3171,1
21755,191,1648,4
21756,148,3190,1
21757,405,3746,2
21758,258,2622,5
21759,2778,3402,1
21760,3551,543,5
21761,2138,1340,4
21762,824,3585,1
21763,3936,568,5
21764,10,3539,1
21765,1111,2746,1
21766,3834,3675,2
21767,838,1941,2
21768,3223,1761,3
21769,988,2230,2
21770,625,3946,2
21771,30,2702,3
21772,2176,1029,3
21773,3150,3704,1
21774,2469,742,1
21775,1079,1776,1
21776,3552,2235,2
21777,2353,1614,5
21778,546,3537,5
21779,1129,558,2
21780,1196,1368,4
21781,1523,858,1
21782,2070,3022,2
21783,3359,1811,4
21784,2439,2357,1
21785,617,4066,3
21786,149,4158,2
21787,3344,3440,4
21788,1812,3507,5
21789,2347,747,2
21790,172,241,5
21791,47,1153,4
21792,626,953,2
21793,1811,3940,2
21794,3888,2575,2
21795,2255,3301,2
21796,453,3216,3
21797,1419,176,2
21798,2973,1077,4
21799,754,335,4
21800,3373,3312,3
21801,2756,1731,2
21802,1009,3854,2
21803,2724,1725,1
21804,3248,803,1
21805,2903,912,5
21806,2831,4167,3
21807,1134,2979,1
21808,2732,3505,4
21809,3011,3068,4
21810,2912,336,4
21811,1226,3881,3
21812,168,2016,4
21813,3686,3660,1
21814,86,399,1
21815,1678,2659,5
21816,1983,3395,5
21817,849,4098,3
21818,3797,3257,5
21819,3123,16,3
21820,3184,1577,2
21821,1487,2935,5
21822,442,378,3
21823,271,1380,1
21824,1601,3314,5
21825,344,754,5
21826,1207,1308,3
21827,2551,1659,2
21828,3916,54,5
21829,3082,2061,3
21830,2542,3643,2
21831,1258,80,3
21832,3370,2524,2
21833,2292,3119,4
21834,1533,3603,5
21835,3423,286,4
21836,267,3439,3
21837,1654,1577,4
21838,3728,944,2
21839,893,228,1
21840,2249,1977,4
21841,239,2219,3
21842,3406,1521,5
21843,915,3317,4
21844,1439,1985,4
21845,3017,3465,1
21846,2532,1751,3
21847,1461,3724,4
21848,2294,2346,5
21849,1882,1461,2
21850,3080,1209,5
21851,2200,3796,4
21852,1416,2509,4
21853,2259,2482,1
21854,367,1668,3
21855,2992,1497,1
21856,3742,2844,5
21857,1594,1432,3
21858,86,1921,1
21859,3127,930,4
21860,1737,3413,3
21861,1658,1941,2
21862,2042,592,2
21863,2494,366,5
21864,620,2222,1
21865,2352,273,5
21866,132,3622,2
21867,3493,3643,4
21868,904,602,4
21869,3457,3143,4
21870,988,612,4
21871,1222,327,4
21872,2095,1707,2
21873,1764,2928,3
21874,2805,2109,4
21875,1227,1965,3
21876,1285,1210,4
21877,690,1024,5
21878,1048,1755,1
21879,687,2082,3
21880,786,2945,1
21881,340,1886,2
21882,412,2076,5
21883,1997,4029,4
21884,3333,3870,4
21885,286,1823,2
21886,3585,3179,3
21887,1110,1257,4
21888,850,196,3
21889,430,3057,4
21890,1605,2157,3
21891,31,41,1
21892,3782,3815,3
21893,603,682,2
21894,440,2860,4
21895,985,2463,5
21896,1373,2038,3
21897,1919,2420,5
21898,412,1675,3
21899,528,2852,1
21900,310,364,5
21901,2997,2519,2
21902,3468,500,5
21903,1812,3054,3
21904,1362,2471,2
21905,2722,579,1
21906,2039,3865,5
21907,2485,1258,2
21908,704,2973,5
21909,663,3986,1
21910,365,2989,1
21911,923,1525,1
21912,2161,252,1
21913,3857,382,2
21914,176,1805,2
21915,1173,1988,1
21916,1202,2500,3
21917,936,2643,2
21918,382,24,1
21919,3295,353,2
21920,1283,4089,5
21921,3857,771,3
21922,1213,2882,1
21923,306,1748,3
21924,1402,1051,2
21925,602,622,2
21926,2391,19,5
21927,3846,2576,1
21928,2204,794,1
21929,712,3342,4
21930,3127,3740,5
21931,3838,1903,3
21932,1466,1941,1
21933,3757,1207,4
21934,3272,4081,3
21935,403,165,2
21936,614,3758,2
21937,2845,2912,5
21938,3735,3166,2
21939,2671,1212,2
21940,4000,3160,4
21941,1802,1482,3
21942,2651,1496,3
21943,177,1793,4
21944,449,2420,3
21945,743,3728,3
21946,1565,365,5
21947,1979,409,1
21948,2349,363,3
21949,2755,3441,3
21950,307,758,3
21951,751,3366,2
21952,869,3552,4
21953,3968,2992,5
21954,3339,448,2
21955,214,3202,4
21956,1618,2752,5
21957,1664,1792,2
21958,2531,2390,5
21959,3334,291,3
21960,3139,172,2
21961,1598,301,2
21962,2181,3167,1
21963,1673,3977,3
21964,3612,3015,3
21965,512,2305,2
21966,2259,1747,2
21967,3036,515,4
21968,987,679,1
21969,2765,3980,2
21970,253,3422,5
21971,38,2253,4
21972,3115,344,2
21973,629,29,3
21974,3477,3448,1
21975,987,2153,4
21976,1726,107,5
21977,2094,2600,4
21978,1478,3361,1
21979,1702,490,1
21980,305,3761,4
21981,1739,4163,5
21982,2281,3223,4
21983,245,278,3
21984,1745,4077,4
21985,2808,1374,2
21986,3367,628,2
21987,2887,2696,5
21988,3455,1171,2
21989,2206,678,2
21990,3477,3718,4
21991,1025,3362,4
21992,217,3402,1
21993,2976,2443,2
21994,507,555,2
21995,761,803,1
21996,2952,1163,1
21997,2629,424,5
21998,1054,1277,1
21999,2675,416,1
22000,2568,2993,2
22001,1905,2006,3
22002,275,2745,5
22003,492,2864,5
22004,827,2013,4
22005,951,1831,5
22006,2974,3941,1
22007,2895,3872,5
22008,3108,1618,5
22009,3383,1644,4
22010,3116,2800,4
22011,1179,1804,5
22012,1101,954,2
22013,3662,3315,1
22014,1637,3208,1
22015,3510,1183,1
22016,1456,909,4
22017,3614,3626,1
22018,39,463,2
22019,2287,1493,1
22020,3085,1050,4
22021,2170,3238,2
22022,144,3438,5
22023,2732,3539,3
22024,2503,267,2
22025,2416,1559,4
22026,759,2169,2
22027,247,1885,2
22028,2971,3540,4
22029,3117,2867,3
22030,765,2547,5
22031,2423,3519,4
22032,1315,3249,5
22033,207,2118,5
22034,3996,1800,1
22035,2019,123,2
22036,2567,392,3
22037,2290,3299,5
22038,3694,2416,5
22039,3186,4041,2
22040,2867,3144,1
22041,2350,2560,1
22042,3348,1096,3
22043,3168,2772,1
22044,1318,4142,3
22045,701,2988,3
22046,3432,773,5
22047,288,1199,3
22048,2202,1451,4
22049,1594,2285,3
22050,2471,3039,3
22051,3988,1164,4
22052,850,64,2
22053,50,2327,1
22054,1231,50,1
22055,2612,1675,1
22056,2902,2479,2
22057,2931,505,4
22058,2710,1592,1
22059,2613,734,1
22060,2261,2853,3
22061,3138,468,2
22062,3304,2809,1
22063,1909,510,2
22064,2859,2774,1
22065,2898,2858,1
22066,1687,3230,1
22067,1741,3166,4
22068,1344,1510,3
22069,1791,4070,4
22070,3209,3511,2
22071,2929,166,3
22072,3719,3527,5
22073,1961,3442,4
22074,3638,1402,3
22075,1089,4004,1
22076,3586,1415,1
22077,1156,1376,4
22078,2382,3154,3
22079,32,3060,4
22080,868,63,5
22081,2946,2750,2
22082,3944,3975,4
22083,3570,3858,2
22084,1267,2196,3
22085,1216,1543,5
22086,1166,1829,4
22087,1684,98,3
22088,601,1326,4
22089,2026,3456,1
22090,1585,3176,3
22091,3720,2638,5
22092,988,2025,3
22093,1215,2982,5
22094,1966,679,1
22095,3221,1306,1
22096,2647,3102,2
22097,1440,1790,2
22098,520,3975,1
22099,1759,2967,1
22100,869,2897,2
22101,2064,3221,2
22102,1832,1100,2
22103,1130,3653,3
22104,283,1671,1
22105,3176,3203,4
22106,361,513,5
22107,3730,1084,5
22108,1059,1863,5
22109,2161,3615,5
22110,2356,1800,2
22111,1935,3959,2
22112,959,4103,1
22113,1077,4009,2
22114,3931,1977,5
22115,1105,1159,3
22116,1640,1458,3
22117,2882,654,4
22118,1393,3794,1
22119,2290,483,3
22120,31,1661,3
22121,3901,2539,3
22122,704,3393,5
22123,869,951,5
22124,1385,412,4
22125,233,354,2
22126,3682,2480,2
22127,1058,4099,2
22128,1267,4081,3
22129,951,1099,2
22130,59,1348,2
22131,2819,3550,5
22132,3601,1974,5
22133,3150,1024,2
22134,2766,3856,5
22135,302,1419,5
22136,3750,1056,3
22137,2851,2937,4
22138,2945,2531,5
22139,2046,1910,4
22140,2160,1648,1
22141,3485,2821,2
22142,1924,857,4
22143,317,3010,4
22144,1889,802,1
22145,1169,342,2
22146,2716,1397,2
22147,690,1310,2
22148,1882,577,5
22149,3720,4029,3
22150,1954,2195,3
22151,3899,4051,5
22152,18,1204,2
22153,3423,491,1
22154,1179,2129,5
22155,3856,2482,5
22156,1530,3361,4
22157,778,740,5
22158,360,510,2
22159,332,594,5
22160,1942,2528,3
22161,528,3668,3
22162,2060,755,5
22163,1099,1463,1
22164,212,4060,4
22165,1715,3003,5
22166,2689,105,2
22167,2331,1593,1
22168,3267,3753,2
22169,2828,3823,2
22170,1054,2843,4
22171,1033,393,4
22172,1333,2033,3
22173,3517,2201,2
22174,1334,690,5
22175,2725,1661,2
22176,2753,3747,3
22177,2474,3963,2
22178,1841,1403,4
22179,1796,2673,3
22180,1728,3925,1
22181,591,3253,2
22182,1715,3350,2
22183,2139,3331,4
22184,456,2350,1
22185,444,3826,2
22186,3799,551,2
22187,79,1945,1
22188,1499,303,4
22189,927,418,5
22190,2151,2116,1
22191,623,2105,4
22192,1480,2647,2
22193,3038,830,1
22194,3386,3111,4
22195,3319,1138,2
22196,234,1740,3
22197,1618,2183,4
22198,2692,2911,4
22199,2031,4055,4
22200,3307,2643,2
22201,2838,787,5
22202,387,2550,5
22203,2895,3247,3
22204,1635,2468,1
22205,38,3609,3
22206,1185,2069,1
22207,1486,2338,1
22208,1968,2670,3
22209,1473,1817,3
22210,3189,2155,4
22211,241,1803,2
22212,1050,1811,5
22213,1672,2993,1
22214,562,1922,1
22215,2000,2831,4
22216,806,3403,5
22217,1930,728,2
22218,2346,221,4
22219,805,2897,2
22220,2202,3848,1
22221,2780,4173,5
22222,1676,2653,1
22223,2516,3951,4
22224,2097,1367,2
22225,1678,332,2
22226,46,2726,1
22227,3747,1405,4
22228,3357,958,5
22229,2828,3512,3
22230,1652,2369,4
22231,82,529,5
22232,3116,868,5
22233,3778,1937,2
22234,3842,741,3
22235,3003,1307,3
22236,2321,3417,3
22237,2442,1758,1
22238,1810,1257,2
22239,790,3942,4
22240,595,1376,1
22241,2106,716,1
22242,2613,433,3
22243,1,3386,3
22244,2264,3050,5
22245,3389,2018,5
22246,3300,257,2
22247,1497,2837,2
22248,3556,2305,4
22249,766,2207,1
22250,671,3843,3
22251,3359,2038,3
22252,2559,4178,2
22253,1602,1470,5
22254,915,1049,4
22255,1845,4114,1
22256,1996,3569,2
22257,3530,961,5
22258,95,4117,5
22259,493,1172,1
22260,2813,2686,1
22261,3070,2985,2
22262,150,736,1
22263,1047,633,3
22264,2804,287,5
22265,1239,1349,5
22266,399,2269,3
22267,2458,179,4
22268,2179,1912,4
22269,855,1500,1
22270,2196,1998,2
22271,381,2658,4
22272,3181,2676,2
22273,552,2171,2
22274,3193,2333,4
22275,295,3990,2
22276,1144,2755,1
22277,456,2051,3
22278,1554,262,3
22279,169,1495,1
22280,710,332,1
22281,1947,2820,5
22282,2020,2617,3
22283,3215,2643,1
22284,2085,1159,4
22285,1722,294,2
22286,1285,2925,1
22287,2279,4181,4
22288,254,293,5
22289,2377,1162,3
22290,3975,411,4
22291,1321,509,2
22292,3028,3956,4
22293,2058,3290,5
22294,2494,2140,2
22295,2970,1394,3
22296,2884,2619,2
22297,3302,1977,4
22298,3608,707,1
22299,2126,1299,1
22300,3497,2952,2
22301,2241,3859,2
22302,401,3108,5
22303,2157,741,4
22304,2840,3900,2
22305,1947,2338,1
22306,2311,1435,3
22307,2377,1322,4
22308,363,1011,5
22309,3939,4184,4
22310,3450,176,1
22311,3852,2326,4
22312,3413,1321,5
22313,2307,2472,5
22314,1359,1440,3
22315,85,4129,4
22316,1546,209,3
22317,1825,248,2
22318,3886,3450,3
22319,3643,2895,2
22320,308,3775,2
22321,262,790,2
22322,1922,4081,1
22323,2845,4114,5
22324,631,2261,2
22325,680,1747,4
22326,865,2562,1
22327,3773,1118,2
22328,3524,857,2
22329,3323,2970,5
22330,2372,2855,1
22331,2973,1041,1
22332,3301,3203,3
22333,1726,298,4
22334,1852,998,5
22335,3708,2845,3
22336,3668,3202,3
22337,3369,2664,4
22338,727,3342,5
22339,1261,2316,4
22340,3026,3559,5
22341,1649,914,2
22342,217,3429,1
22343,3905,1005,2
