url,Name,Price,Rating,제조회사,등록년월,제품분류,폼팩터,인터페이스,프로토콜,용량,메모리 타입,낸드 구조,RAM 탑재,RAM 타입,컨트롤러,순차읽기,순차쓰기,읽기IOPS,쓰기IOPS,TRIM,GC,SLC캐싱,S.M.A.R.T,DEVSLP,,AES 암호화,전용 S/W,MTBF,TBW,게임기 호환,5년,제한보증,NVMe 방열판,가로,세로,두께,무게,적합성평가인증,안전확인인증,ECC,HMB,마이그레이션,관리기능,3년,데이터 복구 3년,유통회사,RGB/LED,NVMe 방열판 타입,상세분류,크기 변환,M.2 (2230),M.2 (2242),M.2 (2260),M.2 (2280),용도 구분,보관(장착) 개수,공정,블랙,제품재질,2.5형(6.4cm),데이터 복구 1년,RGB컨트롤,인터페이스 변환,전원공급,3.5형(8.9cm),충격보호,옐로우,그린,블루,퍼플,화이트,그레이,보조전원,지원 두께,Mini SATA(mSATA),잠금장치,컨버터 연결지원,방수,실버,7년,UASP 지원,1년,M.2 (22110),기타,PLP,1.8형(4.6cm),2년,레드,10년,맥북 업그레이드용,오렌지
//img.danawa.com/prod_img/500000/211/161/img/14161211_1.jpg?shrink=130:130&_v=20240709091239,OWC Accelsior 4M2 M.2 NVMe to PCIe3.0 카드,599000원,N/A,OWC(제조사 웹사이트 바로가기),2020년 07월,SSD/HDD 주변기기,,,,,,,,,,,,,,,,,,,,,,,,,,,방열판 포함,126mm,181mm,22mm,,R-R-WPT-Accelsior-4M2인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,,○,,,,,변환 컨버터,M.2→PCIe 카드,,,,○,SSD전용,최대 4개,,,,,,,PCIe→PCIe(NVMe),,,,,,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/855/533/img/78533855_1.jpg?shrink=130:130&_v=20250325083910,코닥 X250 M.2 SATA 해외구매,97940원,N/A,코닥(제조사 웹사이트 바로가기),2025년 03월,내장형SSD,M.2 (2280),SATA3 (6Gb/s),,1TB,,,,,기타,520MB/s,500MB/s,,,○,,,○,,,,,150만시간,600TB,,,,방열판 미포함,80mm,22mm,2mm,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,○,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/408/943/img/76943408_1.jpg?shrink=130:130&_v=20250226132027,PNY XLR8 CS3150 히트싱크 ARGB M.2 NVMe 해외구매,331260원,N/A,PNY(제조사 웹사이트 바로가기),2025년 02월,내장형SSD,M.2 (2280),PCIe5.0x4 (128GT/s),NVMe 2.0,2TB,TLC(기타),3D낸드,DRAM 탑재,DDR4 4GB,기타,"12,000MB/s","11,000MB/s",,,○,,○,○,,,○,,160만시간,"1,400TB",,,,방열판 포함,76mm,23.5mm,17.5mm,53g,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,○,,,,,,,○,쿨링팬 히트싱크,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/540/794/img/15794540_1.jpg?shrink=130:130&_v=20211126151302,EMTEC X250 M.2 SATA 해외구매,125480원,N/A,EMTEC(제조사 웹사이트 바로가기),2021년 11월,내장형SSD,M.2 (2280),SATA3 (6Gb/s),,256GB,,3D낸드,,,기타,520MB/s,500MB/s,,,○,,,○,,,,,200만시간,,,,,,80mm,22mm,2mm,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,○,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/446/867/img/18867446_1.jpg?shrink=130:130&_v=20240116100927,SK하이닉스 PC711 M.2 NVMe 벌크,30900원,4.9,SK하이닉스(제조사 웹사이트 바로가기),2023년 01월,내장형SSD,M.2 (2280),PCIe3.0x4 (32GT/s),NVMe,256GB,TLC(기타),,,,기타,"3,300MB/s","2,200MB/s",420K,500K,,,,,,,,,,,,,,방열판 미포함,,,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/692/546/img/15546692_1.jpg?shrink=130:130&_v=20211028153529,실리콘파워 P34 A60 M.2 NVMe 해외구매,191990원,N/A,실리콘파워(제조사 웹사이트 바로가기),2021년 10월,내장형SSD,M.2 (2280),PCIe3.0x4 (32GT/s),NVMe 1.3,1TB,,3D낸드,,,기타,"2,200MB/s","1,600MB/s",,,,,○,,,,,,200만시간,,,,,방열판 미포함,80mm,22mm,3.5mm,8g,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,○,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/112/788/img/8788112_1.jpg?shrink=130:130&_v=20190724110246,라이트컴 COMS mSATA to SATA 컨버터 (BT465),16390원,4.3,라이트컴(제조사 웹사이트 바로가기),2019년 07월,SSD/HDD 주변기기,,,,,,,,,,,,,,,,,,,,,,,,,,,,100mm,69mm,7mm,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,,,,,,,변환 컨버터,mSATA→2.5형,,,,,SSD전용,최대 1개,,,알루미늄,,,,SATA→SATA,,,,,,,,,,,,○,,,,○,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/225/571/img/3571225_1.jpg?shrink=130:130&_v=20210224171024,라이트컴 COMS SATA 컨버터 (IT708),11150원,N/A,라이트컴 COMS,2015년 11월,SSD/HDD 주변기기,,,,,,,,,,,,,,,,,,,,,,,,,,,,95mm,45mm,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,,,,,,,변환 컨버터,mSATA→2.5형,,,,,SSD전용,최대 1개,,,,,,,SATA→SATA,,,,,,,,,,,,○,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/416/710/img/13710416_1.jpg?shrink=130:130&_v=20210405133529,라이트컴 COMS KS164 TF to SATA 변환 컨버터,23330원,5.0,라이트컴(제조사 웹사이트 바로가기),2021년 03월,SSD/HDD 주변기기,,,,,,,,,,,,,,,,,,,,,,,,,,,,110mm,70mm,7mm,,R-R-CMm-KS164인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,,,,,,,변환 컨버터,Micro SD→SATA,,,,,,최대 4개,,,알루미늄,,,,,,,,,,,,,,,,,,,,,,,,,○,,,,,,,
//img.danawa.com/prod_img/500000/785/529/img/4529785_1.jpg?shrink=130:130&_v=20200123101114,ICY DOCK 5.25형 HDD/SSD 브라켓 (MB344SP-B),16990원,5.0,ICY DOCK,2016년 10월,SSD/HDD 주변기기,,,,,,,,,,,,,,,,,,,,,,,,,,,,155.5mm,146mm,40.2mm,98g,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,,,,,,,변환 가이드,2.5형→5.25형,,,,,"SSD, HDD겸용",최대 4개,,,플라스틱,○,,,,,,,,,,,,,,7~9.5mm,,,,,,,,○,,,,,,,,,
//img.danawa.com/prod_img/500000/435/567/img/3567435_1.jpg?shrink=130:130&_v=20210224171503,라이트컴 COMS SATA 컨버터 (ITB753),5920원,4.0,라이트컴 COMS,2015년 11월,SSD/HDD 주변기기,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.5mm,4mm,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,,,,,,,변환 컨버터,기타,○,○,,,SSD전용,최대 1개,,,,,,,SATA→SATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/323/564/img/69564323_1.jpg?shrink=130:130&_v=20250403090549,파이슨 D-Series D200P E1.S NVMe,1300000원,N/A,파이슨(제조사 웹사이트 바로가기),2024년 10월,산업용SSD,EDSFF E1.S,PCIe5.0x4 (128GT/s),NVMe 2.0,1.92TB,TLC(기타),3D낸드,,,파이슨,"14,000MB/s","8,600MB/s","3,000K",400K,○,,,○,,,,,250만시간,,,○,,방열판 미포함,,,9.5mm,,R-R-PE2-X2E1S-001인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/870/259/img/52259870_1.jpg?shrink=130:130&_v=20250416124622,TeamGroup MP44 M.2 NVMe 해외구매,1237760원,N/A,TeamGroup(제조사 웹사이트 바로가기),2024년 05월,내장형SSD,M.2 (2280),PCIe4.0x4 (64GT/s),NVMe,8TB,,,,,기타,"7,200MB/s","6,000MB/s",650K,590K,,○,,○,,,,○,160만시간,"4,096TB",PS5 호환,,,방열판 미포함,80mm,22mm,3.7mm,7g,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/132/339/img/20339132_1.jpg?shrink=130:130&_v=20240228151834,FANTOM VENOM8 M.2 NVMe 해외구매,182600원,N/A,FANTOM(제조사 웹사이트 바로가기),2023년 05월,내장형SSD,M.2 (2280),PCIe4.0x4 (64GT/s),NVMe 1.4,2TB,TLC(기타),3D낸드,DRAM 탑재,,기타,"7,400MB/s","6,500MB/s",,,○,,,○,,,○,,160만시간,"1,400TB",PS5 호환,,,방열판 미포함,80mm,22mm,3.5mm,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,○,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/644/817/img/14817644_1.jpg?shrink=130:130&_v=20240626163625,Seagate IronWolf 125 SSD 해외구매,701290원,N/A,Seagate(제조사 웹사이트 바로가기),2020년 09월,내장형SSD,6.4cm(2.5형),SATA3 (6Gb/s),,1TB,TLC(기타),3D낸드,DRAM 탑재,DDR3 256MB,파이슨,560MB/s,530MB/s,최대 95K,최대 90K,○,○,○,○,,,,○,180만시간,"1,400TB",,,,,100.35mm,70.1mm,7.1mm,50g,R-R-STX-STA022인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,○,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/290/722/img/61722290_1.jpg?shrink=130:130&_v=20240725102628,마이크론 Crucial P310 M.2 2230 NVMe 해외구매,246530원,5.0,마이크론(제조사 웹사이트 바로가기),2024년 07월,내장형SSD,M.2 (2230),PCIe4.0x4 (64GT/s),NVMe 2.0,2TB,QLC,3D낸드,,,기타,"7,100MB/s","6,000MB/s","1,000K","1,200K",○,○,○,○,,,,,150만시간,440TB,"스팀덱, Ally 호환",,,방열판 미포함,22mm,30mm,2.3mm,2.6g,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,○,○,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/699/840/img/47840699_1.jpg?shrink=130:130&_v=20241231103629,TeamGroup T-Force Z540 M.2 NVMe 해외구매,690900원,5.0,TeamGroup(제조사 웹사이트 바로가기),2024년 04월,내장형SSD,M.2 (2280),PCIe5.0x4 (128GT/s),NVMe 2.0,2TB,TLC(기타),3D낸드,DRAM 탑재,,파이슨 E26,"12,400MB/s","11,800MB/s",,,○,○,○,○,,,,○,170만시간,"1,200TB",,,,방열판 미포함,80mm,22mm,3.7mm,13g,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/207/830/img/18830207_1.jpg?shrink=130:130&_v=20230125145017,삼성전자 970 EVO M.2 NVMe 중고,70000원,5.0,삼성전자,2023년 01월,내장형SSD,M.2 (2280),PCIe3.0x4 (32GT/s),NVMe 1.3,500GB,TLC(기타),3D낸드,DRAM 탑재,DDR4 512MB,삼성 Phoenix,"3,400MB/s","2,300MB/s",370K,450K,○,○,,○,○,,○,,150만시간,300TB,,,,방열판 미포함,80.15mm,22.15mm,2.38mm,최대 8g,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/988/640/img/18640988_1.jpg?shrink=130:130&_v=20240404173703,PNY XLR8 CS3140 Gen4 M.2 NVMe 해외구매,549940원,N/A,PNY(제조사 웹사이트 바로가기),2023년 01월,내장형SSD,M.2 (2280),PCIe4.0x4 (64GT/s),NVMe 1.4,1TB,TLC(기타),3D낸드,DRAM 탑재,DDR4 1GB,파이슨 E18,"7,500MB/s","5,650MB/s",,,○,,○,○,,,,,200만시간,700TB,PS5 호환,,,방열판 미포함,80mm,22mm,4mm,6.6g,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,○,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/534/698/img/15698534_1.jpg?shrink=130:130&_v=20211116132652,에이서 SA100 해외구매,180630원,N/A,에이서(제조사 웹사이트 바로가기),2021년 11월,내장형SSD,6.4cm(2.5형),SATA3 (6Gb/s),,240GB,QLC,3D낸드,,,Maxiotek,549MB/s,449MB/s,,,,,,,,,,,,80TB,,,,,,,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/745/939/img/13939745_1.jpg?shrink=130:130&_v=20210426161216,라이트컴 COMS SW078 M.2 to PCIe 컨버터,9740원,4.7,라이트컴(제조사 웹사이트 바로가기),2021년 04월,SSD/HDD 주변기기,,,,,,,,,,,,,,,,,,,,,,,,,,,,142mm,68mm,,46g,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,,,,,,,변환 컨버터,M.2/mSATA→PCIe 카드,○,○,○,○,SSD전용,최대 2개,,,,,,,,,,,,,,,,,,,,,,,,,,,○,,,,,,,,
//img.danawa.com/prod_img/500000/268/493/img/12493268_1.jpg?shrink=130:130&_v=20201020130629,ICY DOCK MB840M2P-B ToughArmor,134420원,4.5,ICY DOCK(제조사 웹사이트 바로가기),2020년 10월,SSD/HDD 주변기기,,,,,,,,,,,,,,,,,,,,,,,,,,,방열판 포함,160mm,122mm,22mm,181.5g,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,,,,,,,변환 컨버터,M.2→PCIe 카드,○,○,○,○,SSD전용,최대 1개,,,알루미늄,,,,PCIe→PCIe(NVMe),,,,,,,,,,,,,,,,○,,,,○,,,,,,,,
//img.danawa.com/prod_img/500000/799/640/img/10640799_1.jpg?shrink=130:130&_v=20200715132306,Western Digital WD SN520 M.2 NVMe 벌크,45490원,4.7,Western Digital(제조사 웹사이트 바로가기),2020년 02월,내장형SSD,M.2 (2280),PCIe3.0x2 (16GT/s),NVMe 1.3,256GB,,3D낸드,,,기타,"1,700MB/s","1,300MB/s",최대 220K,최대 175K,,,,,,,,,175만시간,200TB,,,,방열판 미포함,,,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/059/396/img/6396059_1.jpg?shrink=130:130&_v=20180820150604,디지탈그리고나 이코모 E25,45450원,4.6,디지탈그리고나 이코모,2018년 03월,내장형SSD,6.4cm(2.5형),SATA3 (6Gb/s),,256GB,TLC(기타),3D낸드,,,파이슨,560MB/s,530MB/s,최대 76K,최대 86K,○,,○,○,○,,,,200만시간,,,,,,100mm,69.9mm,7mm,,MSIP-REI-DNM-S91인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,○,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/219/948/img/3948219_1.jpg?shrink=130:130&_v=20190709115351,라이트컴 COMS mSATA to SATA 컨버터 (KS967),6560원,5.0,라이트컴 COMS,2016년 04월,SSD/HDD 주변기기,,,,,,,,,,,,,,,,,,,,,,,,,,,,120mm,70mm,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,,,,,,,변환 컨버터,mSATA→PC브라켓,,,,,,,,,,,,,SATA→SATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/333/150/img/80150333_1.jpg?shrink=130:130&_v=20250414094057,Fikwot FX953 M.2 2230 NVMe 해외구매,271260원,N/A,Fikwot(제조사 웹사이트 바로가기),2025년 04월,내장형SSD,M.2 (2230),PCIe4.0x4 (64GT/s),NVMe 1.4,2TB,,3D낸드,,,기타,"5,000MB/s","4,500MB/s",,,,,,,,,,,,,"스팀덱, Ally 호환",,,방열판 미포함,30mm,22mm,2.5mm,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/518/615/img/78615518_1.jpg?shrink=130:130&_v=20250411112750,삼성전자 9100 PRO M.2 NVMe 해외구매,915450원,N/A,삼성전자(제조사 웹사이트 바로가기),2025년 03월,내장형SSD,M.2 (2280),PCIe5.0x4 (128GT/s),NVMe 2.0,2TB,TLC(토글),3D낸드,DRAM 탑재,DDR4 2GB,삼성,"14,700MB/s","13,400MB/s","1,850K","2,600K",○,○,○,○,○,,○,○,150만시간,"1,200TB",,,,방열판 미포함,80.15mm,22.15mm,2.38mm,9g,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,○,○,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/319/513/img/76513319_1.jpg?shrink=130:130&_v=20250220170601,MUSHKIN Source HC 해외구매,5515450원,N/A,MUSHKIN(제조사 웹사이트 바로가기),2025년 02월,내장형SSD,6.4cm(2.5형),SATA3 (6Gb/s),,16TB,TLC(기타),3D낸드,,,파이슨,555MB/s,535MB/s,,,○,,○,○,○,,,,150만시간,"11,375TB",,,,,68.95mm,100.45mm,7mm,50g,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,○,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/120/576/img/68576120_1.jpg?shrink=130:130&_v=20241011125929,TeamGroup T-Force CARDEA A440 M.2 NVMe 해외구매,240200원,5.0,TeamGroup(제조사 웹사이트 바로가기),2024년 10월,내장형SSD,M.2 (2280),PCIe4.0x4 (64GT/s),NVMe 1.4,1TB,TLC(기타),3D낸드,DRAM 탑재,DDR4 1GB,파이슨,"7,000MB/s","5,500MB/s",650K,700K,○,,○,○,,,,,300만시간,700TB,,,,방열판 제공(탈거가능),80mm,23.4mm,12.9mm,46g,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,,,,,,일반 히트싱크,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/782/272/img/64272782_1.jpg?shrink=130:130&_v=20240826182357,Seagate 뉴 파이어쿠다 520 M.2 NVMe 해외구매,85500원,N/A,Seagate(제조사 웹사이트 바로가기),2024년 08월,내장형SSD,M.2 (2280),PCIe4.0x4 (64GT/s),NVMe 1.4,1TB,TLC(기타),3D낸드,,,기타,"5,000MB/s","4,850MB/s",830K,950K,○,,○,○,,,,○,180만시간,600TB,,,,방열판 미포함,80.15mm,22.15mm,2.23mm,8g,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,○,○,○,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/927/421/img/61421927_1.jpg?shrink=130:130&_v=20240722152244,Western Digital WD Blue SA510 해외구매,360070원,5.0,Western Digital(제조사 웹사이트 바로가기),2024년 07월,내장형SSD,6.4cm(2.5형),SATA3 (6Gb/s),,4TB,TLC(기타),3D낸드,,,WD,560MB/s,520MB/s,87K,83K,○,,○,○,,,,,175만시간,600TB,,,,,100.2mm,69.85mm,7mm,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/973/552/img/13552973_1.jpg?shrink=130:130&_v=20210309171953,삼성전자 870 EVO 해외구매,475000원,5.0,삼성전자(제조사 웹사이트 바로가기),2021년 01월,내장형SSD,6.4cm(2.5형),SATA3 (6Gb/s),,4TB,TLC(토글),3D낸드,DRAM 탑재,DDR4 4GB,삼성 MKX,560MB/s,530MB/s,98K,88K,○,○,○,○,,,○,○,150만시간,"2,400TB",,,,,100mm,69.85mm,6.8mm,45g,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,○,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/343/965/img/77965343_1.jpg?shrink=130:130&_v=20250317083417,트랜센드 MTE255S M.2 NVMe,205000원,N/A,트랜센드(제조사 웹사이트 바로가기),2025년 03월,내장형SSD,M.2 (2280),PCIe4.0x4 (64GT/s),NVMe,2TB,TLC(기타),3D낸드,,,기타,"7,400MB/s","6,500MB/s",700K,500K,○,○,○,○,,,,,200만시간,"1,200TB",PS5 호환,○,○,방열판 미포함,80mm,22mm,2.42mm,9g,R-R-TRD-MTE255인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,○,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/748/623/img/77623748_1.jpg?shrink=130:130&_v=20250311172503,RiTEK RiDATA E701 M.2 NVMe 해외구매,84800원,N/A,RiTEK RiDATA,2025년 03월,내장형SSD,M.2 (2280),PCIe3.0x4 (32GT/s),NVMe 1.3,1TB,,3D낸드,,,기타,"1,800MB/s","1,500MB/s",,,,,○,,,,,,,,,,,방열판 미포함,80mm,22mm,1.35,7g,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/484/513/img/76513484_1.jpg?shrink=130:130&_v=20250324132813,GAMERKING M.2 2260 SATA 해외구매,149720원,N/A,,2025년 02월,내장형SSD,M.2 (2260),SATA3 (6Gb/s),,256GB,,3D낸드,,,,540MB/s,500MB/s,,,○,,,,,,,,,,,,,,60mm,22mm,2mm,10g,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/363/073/img/76073363_1.jpg?shrink=130:130&_v=20250213133135,마이크론 Crucial BX500 병행수입,51300원,N/A,마이크론 Crucial,2025년 02월,내장형SSD,6.4cm(2.5형),SATA3 (6Gb/s),,240GB,TLC(기타),3D낸드,,,기타,540MB/s,500MB/s,,,○,○,○,○,○,,○,○,150만시간,,,,,,100mm,70mm,7mm,55g,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,○,,○,○,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/547/025/img/30025547_1.jpg?shrink=130:130&_v=20231117093024,CORSAIR MP600 CORE MINI M.2 2230 NVMe 해외구매,228350원,3.5,CORSAIR(제조사 웹사이트 바로가기),2023년 11월,내장형SSD,M.2 (2230),PCIe4.0x4 (64GT/s),NVMe 1.4,1TB,QLC,3D낸드,,,파이슨 PS5021-E21T,"5,000MB/s","3,800MB/s",650K,900K,,,,○,,,○,○,150만시간,250TB,"스팀덱, Ally 호환",,,방열판 미포함,30mm,22mm,3mm,3g,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,○,○,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/445/383/img/3383445_1.jpg?shrink=130:130&_v=20241011094055,디지탈그리고나 e-STAR ST340 M.2 2242 SATA,68880원,4.6,디지탈그리고나 e-STAR,2015년 08월,내장형SSD,M.2 (2242),SATA3 (6Gb/s),,256GB,TLC(기타),3D낸드,,,파이슨,,,,,○,,,○,○,,,,200만시간,,,,,,42mm,22mm,3.75mm,,MSIP-ESI-DNM-NGFFST340인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,○,,,,○,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/640/384/img/79384640_1.jpg?shrink=130:130&_v=20250407165356,엠씨케이글로벌 OUTTON MK-500 LITE QLC M.2 NVMe 벌크,108000원,N/A,엠씨케이글로벌,2025년 01월,내장형SSD,M.2 (2280),PCIe3.0x4 (32GT/s),NVMe 1.4,512GB,QLC,3D낸드,,,기타,"3,100MB/s","1,250MB/s",400K,900K,○,,,○,,,,,100만시간,200TB,,,○,방열판 미포함,80mm,22mm,2.2mm,8g,R-R-MKg-OUTTON-MK-500V인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,○,,,○,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/356/644/img/49644356_1.jpg?shrink=130:130&_v=20240425084541,PNY CS2230 M.2 NVMe 해외구매,171590원,N/A,PNY(제조사 웹사이트 바로가기),2024년 04월,내장형SSD,M.2 (2280),PCIe3.0x4 (32GT/s),NVMe 1.4,2TB,,3D낸드,,,기타,"3,400MB/s","2,700MB/s",,,○,,,○,,,,,150만시간,,,,,방열판 미포함,80mm,22mm,4mm,6.6g,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,○,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
